Wall time,Step,Value
1710781721.936595,9488,1.391868233680725
1710781724.7560437,9490,1.3886221647262573
1710781790.302347,9538,1.3493493795394897
1710781802.5619273,9547,1.400261640548706
1710781814.725784,9556,1.4302215576171875
1710781828.3136115,9566,1.4910287857055664
1710781865.2255754,9593,1.335679054260254
1710781884.3284428,9607,1.4691898822784424
1710781971.5720413,9671,1.4503915309906006
1710781972.9074337,9672,1.4151314496994019
1710782000.299899,9692,1.477877140045166
1710782016.678719,9704,1.0004053115844727
1710782027.6400404,9712,1.3983982801437378
1710782060.7151606,9736,1.243364691734314
1710782083.8089738,9753,1.4130500555038452
1710782085.1752706,9754,1.4525959491729736
1710782110.020429,9772,1.4525065422058105
1710782166.3380463,9813,1.3658356666564941
1710782181.3142648,9824,1.252700686454773
1710782198.9036713,9837,1.5064308643341064
1710782216.7921443,9850,1.4302401542663574
1710782239.9105504,9867,1.2623594999313354
1710782276.7509608,9894,1.393036127090454
1710782290.6047623,9904,1.3474210500717163
1710782306.9978886,9916,1.300395131111145
1710782308.3754172,9917,1.4549345970153809
1710782350.658172,9948,1.46059250831604
1710782352.0447638,9949,1.4336743354797363
1710782353.4108262,9950,1.38998544216156
1710782367.059514,9960,1.4375922679901123
1710782384.929603,9973,1.570175051689148
1710782393.110343,9979,1.2714729309082031
1710782404.084404,9987,1.4667881727218628
1710782412.3808792,9993,1.4129040241241455
1710782508.2104983,10063,1.2959572076797485
1710782545.396347,10090,1.3192906379699707
1710782587.6742578,10121,1.147645115852356
1710782594.5407538,10126,1.4899507761001587
1710782610.9976993,10138,1.3459172248840332
1710782683.6569507,10191,1.2348295450210571
1710782706.9456844,10208,1.470013976097107
1710782716.5306163,10215,1.4436885118484497
1710782790.4281757,10269,1.445981502532959
1710782805.4594586,10280,1.4884514808654785
1710782890.0214858,10342,1.4688200950622559
1710782894.182712,10345,1.4136892557144165
1710782895.5264866,10346,1.346083164215088
1710782961.7644734,10395,1.4634699821472168
1710783030.3796992,10445,1.490271806716919
1710783038.6577113,10451,1.3508259057998657
1710783040.0787225,10452,1.5040088891983032
1710783048.2843318,10458,1.315689206123352
1710783107.4135635,10501,1.4705771207809448
1710783130.786134,10518,1.3939934968948364
1710783175.6777682,10551,1.3111039400100708
1710783189.3857083,10561,1.3760579824447632
1710783205.5680685,10573,1.441335916519165
1710783236.4943478,10596,1.1870042085647583
1710783260.8170278,10614,1.4587632417678833
